gene_id	transcript_id
ENSG00000281690.2	ENST00000630537.2
ENSG00000281709.3	ENST00000628172.3
ENSG00000281742.2	ENST00000628261.2
ENSG00000281748.3	ENST00000630463.3
ENSG00000281757.7	ENST00000629176.7
ENSG00000281758.1	ENST00000629040.1
ENSG00000281759.1	ENST00000626108.1
ENSG00000281763.2	ENST00000627269.2
ENSG00000281766.4	ENST00000643872.4
ENSG00000281775.2	ENST00000625846.2
ENSG00000281813.4	ENST00000648605.1
ENSG00000281818.3	ENST00000629245.3
ENSG00000281847.2	ENST00000625267.1
ENSG00000281857.3	ENST00000631149.3
ENSG00000281861.1	ENST00000628307.1
ENSG00000281877.3	ENST00000628256.2
ENSG00000281879.5	ENST00000644422.3
ENSG00000281883.1	ENST00000627615.1
ENSG00000281886.3	ENST00000628744.3
ENSG00000281887.3	ENST00000611999.4
ENSG00000281894.3	ENST00000629379.3
ENSG00000281917.4	ENST00000630362.4
ENSG00000281919.2	ENST00000631255.2
ENSG00000281931.1	ENST00000633221.1
ENSG00000281933.1	ENST00000632910.1
ENSG00000281934.1	ENST00000633392.1
ENSG00000281935.1	ENST00000631855.1
ENSG00000281938.2	ENST00000652469.1
ENSG00000281939.1	ENST00000632911.2
ENSG00000281940.1	ENST00000634154.1
ENSG00000281943.1	ENST00000632021.1
ENSG00000281950.1	ENST00000633523.1
ENSG00000281957.1	ENST00000632228.1
ENSG00000281958.1	ENST00000632041.1
ENSG00000281962.1	ENST00000632630.1
ENSG00000281963.1	ENST00000610439.4
ENSG00000281970.1	ENST00000631557.1
ENSG00000281978.1	ENST00000632229.1
ENSG00000281981.2	ENST00000632136.1
ENSG00000281984.1	ENST00000632619.1
ENSG00000281987.2	ENST00000633532.1
ENSG00000281988.1	ENST00000631997.1
ENSG00000281989.1	ENST00000631745.1
ENSG00000281990.1	ENST00000632209.1
ENSG00000281991.2	ENST00000615541.3
ENSG00000281994.1	ENST00000634030.1
ENSG00000282003.1	ENST00000631451.1
ENSG00000282007.1	ENST00000633575.1
ENSG00000282010.1	ENST00000632542.1
ENSG00000282013.1	ENST00000633904.1
ENSG00000282014.1	ENST00000632713.1
ENSG00000282017.1	ENST00000633925.1
ENSG00000282019.1	ENST00000632704.1
ENSG00000282025.1	ENST00000633682.1
ENSG00000282034.2	ENST00000380361.7
ENSG00000282035.1	ENST00000630055.1
ENSG00000282040.1	ENST00000632560.1
ENSG00000282042.1	ENST00000632859.1
ENSG00000282045.1	ENST00000632846.1
ENSG00000282046.3	ENST00000651081.1
ENSG00000282049.1	ENST00000632112.1
ENSG00000282054.1	ENST00000631639.1
ENSG00000282064.1	ENST00000633466.1
ENSG00000282065.1	ENST00000631521.1
ENSG00000282074.1	ENST00000634007.1
ENSG00000282076.1	ENST00000632981.1
ENSG00000282078.1	ENST00000634213.1
ENSG00000282087.2	ENST00000634036.1
ENSG00000282088.3	ENST00000632335.2
ENSG00000282089.1	ENST00000603935.1
ENSG00000282092.1	ENST00000634212.1
ENSG00000282095.3	ENST00000633805.3
ENSG00000282098.1	ENST00000632216.1
ENSG00000282102.1	ENST00000631895.1
ENSG00000282104.1	ENST00000632225.1
ENSG00000282107.1	ENST00000631591.1
ENSG00000282119.2	ENST00000632388.1
ENSG00000282120.1	ENST00000631411.1
ENSG00000282122.1	ENST00000631943.1
ENSG00000282125.2	ENST00000632108.2
ENSG00000282130.1	ENST00000631973.1
ENSG00000282131.1	ENST00000632105.1
ENSG00000282132.1	ENST00000633504.1
ENSG00000282133.1	ENST00000633780.1
ENSG00000282134.1	ENST00000632425.1
ENSG00000282144.2	ENST00000618421.4
ENSG00000282147.1	ENST00000633408.1
ENSG00000282148.1	ENST00000634123.1
ENSG00000282150.1	ENST00000631869.1
ENSG00000282151.1	ENST00000633040.1
ENSG00000282152.1	ENST00000633655.1
ENSG00000282154.1	ENST00000632996.1
ENSG00000282163.1	ENST00000632891.1
ENSG00000282168.4	ENST00000633634.3
ENSG00000282172.1	ENST00000632585.1
ENSG00000282173.1	ENST00000634000.1
ENSG00000282175.4	ENST00000634171.3
ENSG00000282179.1	ENST00000631548.1
ENSG00000282181.1	ENST00000632233.1
ENSG00000282182.1	ENST00000632384.1
ENSG00000282184.2	ENST00000632774.1
ENSG00000282185.1	ENST00000633583.1
ENSG00000282203.1	ENST00000631882.1
ENSG00000282204.1	ENST00000633328.1
ENSG00000282208.1	ENST00000633292.1
ENSG00000282210.1	ENST00000631699.1
ENSG00000282211.1	ENST00000633988.1
ENSG00000282212.2	ENST00000632307.2
ENSG00000282213.1	ENST00000632977.1
ENSG00000282215.1	ENST00000633507.1
ENSG00000282218.1	ENST00000467125.1
ENSG00000282223.1	ENST00000631379.1
ENSG00000282225.1	ENST00000632308.1
ENSG00000282227.1	ENST00000634085.1
ENSG00000282228.1	ENST00000631739.1
ENSG00000282230.1	ENST00000631491.1
ENSG00000282232.1	ENST00000633379.1
ENSG00000282234.1	ENST00000633283.1
ENSG00000282240.1	ENST00000633472.1
ENSG00000282242.1	ENST00000634111.1
ENSG00000282252.1	ENST00000632432.1
ENSG00000282253.1	ENST00000631435.1
ENSG00000282256.1	ENST00000631720.1
ENSG00000282266.4	ENST00000633932.1
ENSG00000282268.1	ENST00000604102.1
ENSG00000282269.1	ENST00000631790.1
ENSG00000282272.1	ENST00000633188.1
ENSG00000282273.1	ENST00000633891.1
ENSG00000282274.1	ENST00000633010.1
ENSG00000282278.1	ENST00000507166.5
ENSG00000282281.1	ENST00000632980.1
ENSG00000282282.1	ENST00000632011.1
ENSG00000282283.1	ENST00000632433.1
ENSG00000282284.1	ENST00000633490.1
ENSG00000282285.1	ENST00000632512.1
ENSG00000282286.1	ENST00000631975.1
ENSG00000282290.1	ENST00000632959.1
ENSG00000282291.1	ENST00000633986.1
ENSG00000282297.1	ENST00000631690.1
ENSG00000282298.1	ENST00000633914.1
ENSG00000282301.4	ENST00000611620.4
ENSG00000282302.4	ENST00000633211.1
ENSG00000282305.1	ENST00000633987.1
ENSG00000282307.1	ENST00000632258.1
ENSG00000282310.1	ENST00000633250.1
ENSG00000282318.1	ENST00000633447.1
ENSG00000282320.1	ENST00000632951.1
ENSG00000282322.1	ENST00000634015.1
ENSG00000282323.1	ENST00000633009.1
ENSG00000282337.1	ENST00000632614.1
ENSG00000282340.1	ENST00000631471.1
ENSG00000282342.1	ENST00000632178.1
ENSG00000282344.1	ENST00000632457.1
ENSG00000282346.1	ENST00000631871.1
ENSG00000282350.1	ENST00000632882.1
ENSG00000282353.1	ENST00000632148.1
ENSG00000282354.1	ENST00000631824.1
ENSG00000282367.1	ENST00000633628.1
ENSG00000282371.1	ENST00000631840.1
ENSG00000282373.1	ENST00000632609.2
ENSG00000282379.1	ENST00000631991.1
ENSG00000282380.1	ENST00000633836.1
ENSG00000282392.1	ENST00000633660.1
ENSG00000282394.1	ENST00000632103.1
ENSG00000282396.1	ENST00000633765.1
ENSG00000282399.1	ENST00000633446.1
ENSG00000282401.1	ENST00000633752.1
ENSG00000282402.1	ENST00000632822.1
ENSG00000282404.1	ENST00000632151.1
ENSG00000282407.1	ENST00000633796.1
ENSG00000282409.1	ENST00000634062.1
ENSG00000282415.1	ENST00000633244.1
ENSG00000282419.3	ENST00000632372.3
ENSG00000282420.1	ENST00000633553.1
ENSG00000282424.1	ENST00000633074.1
ENSG00000282425.1	ENST00000631785.1
ENSG00000282431.1	ENST00000632684.1
ENSG00000282437.2	ENST00000631964.1
ENSG00000282447.1	ENST00000632887.1
ENSG00000282449.1	ENST00000633842.1
ENSG00000282451.1	ENST00000632960.1
ENSG00000282453.1	ENST00000632173.1
ENSG00000282455.1	ENST00000632524.1
ENSG00000282459.1	ENST00000633963.1
ENSG00000282466.1	ENST00000633696.1
ENSG00000282470.1	ENST00000631511.1
ENSG00000282471.1	ENST00000633896.1
ENSG00000282476.1	ENST00000632076.1
ENSG00000282482.1	ENST00000632005.1
ENSG00000282483.1	ENST00000631663.1
ENSG00000282487.1	ENST00000633159.1
ENSG00000282488.1	ENST00000631600.1
ENSG00000282495.1	ENST00000632304.1
ENSG00000282497.1	ENST00000631835.1
ENSG00000282499.1	ENST00000390398.3
ENSG00000282500.1	ENST00000633936.1
ENSG00000282506.1	ENST00000631392.1
ENSG00000282520.1	ENST00000604950.1
ENSG00000282521.1	ENST00000632208.1
ENSG00000282530.2	ENST00000633810.2
ENSG00000282537.1	ENST00000632197.1
ENSG00000282543.1	ENST00000631427.1
ENSG00000282550.1	ENST00000633350.1
ENSG00000282559.1	ENST00000633863.1
ENSG00000282566.2	ENST00000632559.1
ENSG00000282568.1	ENST00000632828.1
ENSG00000282577.1	ENST00000632187.1
ENSG00000282578.1	ENST00000631803.1
ENSG00000282579.1	ENST00000633618.1
ENSG00000282583.1	ENST00000632222.1
ENSG00000282584.2	ENST00000632563.2
ENSG00000282589.1	ENST00000633209.1
ENSG00000282592.1	ENST00000632968.1
ENSG00000282593.1	ENST00000633426.1
ENSG00000282599.1	ENST00000603077.1
ENSG00000282604.2	ENST00000634014.2
ENSG00000282605.1	ENST00000632829.1
ENSG00000282607.1	ENST00000632195.1
ENSG00000282608.2	ENST00000241356.5
ENSG00000282610.1	ENST00000634093.1
ENSG00000282612.1	ENST00000634193.1
ENSG00000282615.1	ENST00000633501.1
ENSG00000282618.1	ENST00000632248.1
ENSG00000282621.1	ENST00000632638.1
ENSG00000282624.1	ENST00000632422.1
ENSG00000282627.1	ENST00000632296.1
ENSG00000282628.1	ENST00000634198.1
ENSG00000282633.1	ENST00000633714.1
ENSG00000282639.1	ENST00000632099.1
ENSG00000282640.1	ENST00000633030.1
ENSG00000282642.1	ENST00000631807.1
ENSG00000282644.1	ENST00000632333.1
ENSG00000282651.2	ENST00000632950.2
ENSG00000282653.1	ENST00000631755.1
ENSG00000282657.3	ENST00000626472.2
ENSG00000282663.1	ENST00000632873.1
ENSG00000282665.1	ENST00000631596.1
ENSG00000282666.1	ENST00000631531.1
ENSG00000282671.1	ENST00000633851.1
ENSG00000282673.1	ENST00000622081.2
ENSG00000282674.1	ENST00000632963.1
ENSG00000282676.1	ENST00000621764.1
ENSG00000282678.1	ENST00000633833.1
ENSG00000282684.1	ENST00000632165.1
ENSG00000282691.1	ENST00000619078.2
ENSG00000282693.1	ENST00000631950.1
ENSG00000282694.3	ENST00000632502.1
ENSG00000282704.1	ENST00000633265.1
ENSG00000282705.1	ENST00000633044.1
ENSG00000282711.1	ENST00000634176.1
ENSG00000282712.1	ENST00000634194.1
ENSG00000282714.1	ENST00000633210.1
ENSG00000282716.1	ENST00000633147.1
ENSG00000282719.1	ENST00000632016.1
ENSG00000282724.1	ENST00000634070.1
ENSG00000282725.1	ENST00000614702.4
ENSG00000282726.1	ENST00000632719.1
ENSG00000282730.1	ENST00000633092.1
ENSG00000282735.1	ENST00000634164.1
ENSG00000282736.1	ENST00000631884.1
ENSG00000282739.1	ENST00000633701.1
ENSG00000282741.3	ENST00000632392.3
ENSG00000282745.1	ENST00000633299.1
ENSG00000282748.1	ENST00000633790.1
ENSG00000282752.1	ENST00000632301.1
ENSG00000282754.1	ENST00000633353.1
ENSG00000282755.1	ENST00000633171.1
ENSG00000282756.1	ENST00000633313.1
ENSG00000282757.4	ENST00000633875.4
ENSG00000282758.1	ENST00000633273.1
ENSG00000282769.1	ENST00000633968.1
ENSG00000282771.1	ENST00000631559.1
ENSG00000282773.1	ENST00000632788.1
ENSG00000282776.1	ENST00000631826.1
ENSG00000282777.1	ENST00000633400.1
ENSG00000282780.1	ENST00000633713.1
ENSG00000282797.1	ENST00000631705.1
ENSG00000282801.1	ENST00000632205.1
ENSG00000282803.1	ENST00000633384.1
ENSG00000282804.1	ENST00000562221.1
ENSG00000282811.1	ENST00000632835.1
ENSG00000282812.1	ENST00000619125.2
ENSG00000282813.1	ENST00000632917.1
ENSG00000282815.2	ENST00000632600.2
ENSG00000282817.1	ENST00000632257.1
ENSG00000282818.1	ENST00000632473.1
ENSG00000282820.1	ENST00000634149.1
ENSG00000282822.1	ENST00000632052.1
ENSG00000282823.1	ENST00000632088.2
ENSG00000282825.2	ENST00000634350.1
ENSG00000282830.2	ENST00000635371.2
ENSG00000282832.1	ENST00000634693.1
ENSG00000282835.1	ENST00000634460.1
ENSG00000282837.5	ENST00000711520.1
ENSG00000282841.2	ENST00000634260.2
ENSG00000282844.2	ENST00000634960.2
ENSG00000282853.2	ENST00000634245.2
ENSG00000282854.3	ENST00000634561.2
ENSG00000282868.2	ENST00000634530.1
ENSG00000282872.2	ENST00000634842.2
ENSG00000282880.5	ENST00000711431.1
ENSG00000282881.3	ENST00000697682.1
ENSG00000282891.5	ENST00000635686.2
ENSG00000282895.2	ENST00000635542.2
ENSG00000282899.2	ENST00000634683.2
ENSG00000282902.2	ENST00000634448.2
ENSG00000282905.2	ENST00000635517.2
ENSG00000282933.4	ENST00000640298.3
ENSG00000282936.3	ENST00000634965.3
ENSG00000282937.6	ENST00000711370.1
ENSG00000282939.1	ENST00000634605.1
ENSG00000282941.3	ENST00000635497.3
ENSG00000282947.2	ENST00000634753.1
ENSG00000282954.2	ENST00000634982.2
ENSG00000282958.5	ENST00000634713.1
ENSG00000282966.4	ENST00000647083.2
ENSG00000282967.5	ENST00000635585.1
ENSG00000282986.2	ENST00000635567.2
ENSG00000282988.2	ENST00000635641.1
ENSG00000282992.2	ENST00000634573.2
ENSG00000283008.5	ENST00000635170.1
ENSG00000283009.3	ENST00000635400.2
ENSG00000283018.1	ENST00000634246.1
ENSG00000283039.1	ENST00000634670.1
ENSG00000283046.5	ENST00000635569.1
ENSG00000283056.2	ENST00000634500.2
ENSG00000283059.3	ENST00000635224.2
ENSG00000283060.2	ENST00000634790.2
ENSG00000283063.1	ENST00000634383.1
ENSG00000283068.2	ENST00000635454.2
ENSG00000283071.1	ENST00000634353.1
ENSG00000283082.1	ENST00000634800.1
ENSG00000283085.3	ENST00000635036.3
ENSG00000283093.1	ENST00000634648.1
ENSG00000283099.1	ENST00000635114.1
ENSG00000283100.2	ENST00000634533.2
ENSG00000283104.3	ENST00000635245.1
ENSG00000283113.2	ENST00000631614.2
ENSG00000283128.3	ENST00000636307.1
ENSG00000283139.2	ENST00000637423.2
ENSG00000283149.1	ENST00000418776.1
ENSG00000283150.2	ENST00000618079.5
ENSG00000283153.2	ENST00000636590.2
ENSG00000283154.4	ENST00000485419.7
ENSG00000283189.2	ENST00000636166.1
ENSG00000283199.3	ENST00000636427.3
ENSG00000283201.1	ENST00000611392.5
ENSG00000283205.1	ENST00000636536.1
ENSG00000283208.2	ENST00000638147.2
ENSG00000283216.2	ENST00000636185.2
ENSG00000283227.2	ENST00000636302.2
ENSG00000283228.1	ENST00000637559.1
ENSG00000283231.4	ENST00000637294.4
ENSG00000283239.1	ENST00000635855.1
ENSG00000283247.2	ENST00000636578.2
ENSG00000283267.2	ENST00000637645.2
ENSG00000283268.2	ENST00000636508.2
ENSG00000283284.4	ENST00000646114.3
ENSG00000283288.2	ENST00000637503.2
ENSG00000283292.2	ENST00000617044.3
ENSG00000283297.2	ENST00000637658.2
ENSG00000283302.3	ENST00000636000.3
ENSG00000283321.1	ENST00000637807.1
ENSG00000283324.1	ENST00000636087.1
ENSG00000283329.2	ENST00000637691.1
ENSG00000283348.2	ENST00000635813.1
ENSG00000283361.3	ENST00000646158.1
ENSG00000283363.1	ENST00000636256.2
ENSG00000283370.2	ENST00000633387.3
ENSG00000283373.5	ENST00000637440.4
ENSG00000283378.1	ENST00000636699.1
ENSG00000283387.2	ENST00000637989.2
ENSG00000283391.3	ENST00000635728.1
ENSG00000283425.1	ENST00000636332.1
ENSG00000283428.1	ENST00000638102.1
ENSG00000283434.2	ENST00000637986.2
ENSG00000283439.4	ENST00000636696.4
ENSG00000283447.3	ENST00000635748.2
ENSG00000283448.2	ENST00000636284.2
ENSG00000283463.2	ENST00000457775.3
ENSG00000283465.4	ENST00000636783.3
ENSG00000283473.5	ENST00000640551.3
ENSG00000283488.2	ENST00000636272.2
ENSG00000283496.1	ENST00000368554.8
ENSG00000283510.2	ENST00000636453.2
ENSG00000283515.1	ENST00000637233.1
ENSG00000283516.3	ENST00000850638.1
ENSG00000283526.2	ENST00000636672.2
ENSG00000283528.2	ENST00000636941.1
ENSG00000283536.3	ENST00000635789.2
ENSG00000283563.1	ENST00000635992.1
ENSG00000283567.2	ENST00000635964.2
ENSG00000283580.4	ENST00000603943.6
ENSG00000283589.4	ENST00000635923.2
ENSG00000283594.1	ENST00000636267.1
ENSG00000283599.3	ENST00000636096.3
ENSG00000283630.3	ENST00000637998.2
ENSG00000283632.4	ENST00000413988.3
ENSG00000283644.1	ENST00000635820.1
ENSG00000283649.5	ENST00000636761.3
ENSG00000283654.3	ENST00000637218.2
ENSG00000283663.1	ENST00000599795.5
ENSG00000283683.2	ENST00000637303.1
ENSG00000283697.3	ENST00000431993.4
ENSG00000283702.2	ENST00000639089.2
ENSG00000283703.3	ENST00000686984.1
ENSG00000283706.2	ENST00000315170.13
ENSG00000283708.2	ENST00000638851.2
ENSG00000283714.2	ENST00000639609.2
ENSG00000283716.3	ENST00000638818.2
ENSG00000283718.2	ENST00000639980.2
ENSG00000283719.3	ENST00000640772.2
ENSG00000283722.3	ENST00000672897.1
ENSG00000283723.2	ENST00000639616.1
ENSG00000283727.1	ENST00000638401.1
ENSG00000283729.1	ENST00000639170.1
ENSG00000283731.1	ENST00000640508.1
ENSG00000283738.3	ENST00000640207.1
ENSG00000283740.2	ENST00000510838.2
ENSG00000283741.2	ENST00000639332.2
ENSG00000283742.3	ENST00000639186.1
ENSG00000283750.3	ENST00000640582.2
ENSG00000283755.2	ENST00000640559.2
ENSG00000283758.2	ENST00000640449.2
ENSG00000283761.1	ENST00000639037.1
ENSG00000283763.3	ENST00000640997.2
ENSG00000283765.1	ENST00000639401.1
ENSG00000283767.2	ENST00000639613.1
ENSG00000283771.2	ENST00000639136.2
ENSG00000283776.1	ENST00000639073.1
ENSG00000283777.2	ENST00000638425.1
ENSG00000283779.1	ENST00000638933.1
ENSG00000283780.3	ENST00000638220.2
ENSG00000283781.1	ENST00000639430.1
ENSG00000283782.2	ENST00000638452.2
ENSG00000283784.3	ENST00000672798.1
ENSG00000283787.2	ENST00000640310.2
ENSG00000283790.2	ENST00000639101.2
ENSG00000283809.1	ENST00000638240.1
ENSG00000283812.2	ENST00000639742.2
ENSG00000283820.2	ENST00000638403.1
ENSG00000283823.1	ENST00000639604.1
ENSG00000283826.2	ENST00000638809.2
ENSG00000283827.1	ENST00000640659.1
ENSG00000283846.1	ENST00000618023.5
ENSG00000283847.2	ENST00000640195.1
ENSG00000283852.4	ENST00000640915.4
ENSG00000283855.2	ENST00000639157.1
ENSG00000283859.2	ENST00000639647.1
ENSG00000283864.2	ENST00000640144.1
ENSG00000283868.2	ENST00000639962.1
ENSG00000283869.1	ENST00000638839.1
ENSG00000283870.3	ENST00000640817.2
ENSG00000283873.2	ENST00000638166.2
ENSG00000283875.1	ENST00000640839.1
ENSG00000283877.1	ENST00000505797.1
ENSG00000283878.2	ENST00000639309.1
ENSG00000283882.3	ENST00000640941.2
ENSG00000283883.2	ENST00000639801.2
ENSG00000283884.2	ENST00000640110.1
ENSG00000283887.2	ENST00000639087.2
ENSG00000283889.3	ENST00000639016.2
ENSG00000283892.2	ENST00000639842.1
ENSG00000283900.1	ENST00000400206.7
ENSG00000283902.3	ENST00000672333.1
ENSG00000283903.2	ENST00000639021.2
ENSG00000283915.1	ENST00000638570.1
ENSG00000283918.2	ENST00000639632.2
ENSG00000283930.1	ENST00000640275.1
ENSG00000283934.3	ENST00000639480.2
ENSG00000283937.3	ENST00000672273.1
ENSG00000283946.2	ENST00000639692.2
ENSG00000283949.3	ENST00000710433.1
ENSG00000283952.1	ENST00000638880.1
ENSG00000283954.1	ENST00000638528.1
ENSG00000283955.2	ENST00000640229.1
ENSG00000283961.1	ENST00000640795.1
ENSG00000283966.1	ENST00000638292.1
ENSG00000283967.1	ENST00000640803.1
ENSG00000283977.1	ENST00000640959.1
ENSG00000283979.4	ENST00000640199.4
ENSG00000283980.1	ENST00000640151.1
ENSG00000283984.2	ENST00000639948.1
ENSG00000283985.2	ENST00000639297.2
ENSG00000283986.3	ENST00000672311.1
ENSG00000283988.1	ENST00000639969.1
ENSG00000283992.2	ENST00000317543.12
ENSG00000283996.2	ENST00000640323.2
ENSG00000284009.2	ENST00000639874.2
ENSG00000284013.2	ENST00000640434.2
ENSG00000284017.2	ENST00000638466.2
ENSG00000284018.2	ENST00000639584.2
ENSG00000284021.2	ENST00000639265.2
ENSG00000284024.4	ENST00000640019.3
ENSG00000284025.2	ENST00000640885.1
ENSG00000284033.2	ENST00000640647.2
ENSG00000284039.3	ENST00000638688.2
ENSG00000284042.1	ENST00000640558.1
ENSG00000284044.2	ENST00000640389.2
ENSG00000284053.2	ENST00000639901.2
ENSG00000284057.1	ENST00000638767.1
ENSG00000284061.2	ENST00000638212.2
ENSG00000284068.1	ENST00000640158.1
ENSG00000284076.3	ENST00000640022.1
ENSG00000284086.1	ENST00000639057.1
ENSG00000284089.3	ENST00000638620.1
ENSG00000284090.4	ENST00000640133.4
ENSG00000284093.1	ENST00000639012.1
ENSG00000284099.3	ENST00000640444.2
ENSG00000284100.2	ENST00000639517.1
ENSG00000284101.2	ENST00000640014.2
ENSG00000284103.2	ENST00000639937.2
ENSG00000284104.1	ENST00000639362.1
ENSG00000284111.3	ENST00000640177.2
ENSG00000284120.3	ENST00000671895.1
ENSG00000284127.1	ENST00000638267.1
ENSG00000284130.2	ENST00000422086.5
ENSG00000284132.2	ENST00000639124.2
ENSG00000284145.2	ENST00000638780.1
ENSG00000284150.3	ENST00000672124.1
ENSG00000284161.3	ENST00000638831.3
ENSG00000284166.2	ENST00000640722.2
ENSG00000284169.3	ENST00000639797.2
ENSG00000284177.1	ENST00000638307.1
ENSG00000284181.2	ENST00000638722.1
ENSG00000284188.3	ENST00000640271.3
ENSG00000284192.1	ENST00000640913.1
ENSG00000284194.3	ENST00000395693.8
ENSG00000284206.3	ENST00000672459.1
ENSG00000284209.3	ENST00000638228.3
ENSG00000284210.2	ENST00000638438.1
ENSG00000284213.1	ENST00000640359.1
ENSG00000284217.3	ENST00000638690.1
ENSG00000284218.2	ENST00000639656.1
ENSG00000284225.3	ENST00000638623.2
ENSG00000284227.3	ENST00000639062.3
ENSG00000284228.2	ENST00000638427.2
ENSG00000284234.1	ENST00000638483.1
ENSG00000284236.2	ENST00000640262.2
ENSG00000284238.3	ENST00000640743.2
ENSG00000284241.2	ENST00000639108.2
ENSG00000284244.2	ENST00000640635.2
ENSG00000284254.4	ENST00000710506.1
ENSG00000284255.1	ENST00000639310.1
ENSG00000284260.2	ENST00000639909.2
ENSG00000284262.2	ENST00000639166.1
ENSG00000284264.3	ENST00000638566.2
ENSG00000284282.3	ENST00000640588.2
ENSG00000284283.1	ENST00000638408.1
ENSG00000284290.2	ENST00000639229.2
ENSG00000284292.1	ENST00000638617.1
ENSG00000284295.1	ENST00000639529.1
ENSG00000284298.2	ENST00000638950.1
ENSG00000284301.3	ENST00000640919.2
ENSG00000284306.2	ENST00000640805.2
ENSG00000284307.1	ENST00000638472.1
ENSG00000284308.2	ENST00000684111.1
ENSG00000284316.2	ENST00000639732.2
ENSG00000284320.4	ENST00000640392.2
ENSG00000284330.2	ENST00000639728.1
ENSG00000284333.2	ENST00000638813.2
ENSG00000284337.1	ENST00000640669.1
ENSG00000284340.3	ENST00000671736.1
ENSG00000284341.1	ENST00000471521.5
ENSG00000284342.2	ENST00000639353.2
ENSG00000284347.2	ENST00000640546.1
ENSG00000284356.1	ENST00000638842.1
ENSG00000284365.1	ENST00000638613.1
ENSG00000284369.3	ENST00000639557.3
ENSG00000284371.1	ENST00000639067.1
ENSG00000284373.1	ENST00000639081.1
ENSG00000284383.2	ENST00000639060.1
ENSG00000284393.1	ENST00000402465.8
ENSG00000284395.2	ENST00000640283.2
ENSG00000284400.2	ENST00000639361.2
ENSG00000284401.2	ENST00000640661.1
ENSG00000284408.1	ENST00000639581.1
ENSG00000284426.1	ENST00000640788.1
ENSG00000284431.1	ENST00000639722.1
ENSG00000284438.2	ENST00000524542.3
ENSG00000284439.1	ENST00000638668.1
ENSG00000284454.2	ENST00000639127.1
ENSG00000284457.3	ENST00000672220.1
ENSG00000284460.1	ENST00000639403.1
ENSG00000284461.2	ENST00000503687.2
ENSG00000284465.1	ENST00000640846.1
ENSG00000284466.1	ENST00000639934.1
ENSG00000284468.3	ENST00000640416.2
ENSG00000284476.2	ENST00000640387.1
ENSG00000284479.3	ENST00000710632.1
ENSG00000284480.1	ENST00000640333.1
ENSG00000284483.1	ENST00000639003.1
ENSG00000284484.1	ENST00000640173.1
ENSG00000284487.3	ENST00000640448.2
ENSG00000284491.3	ENST00000639810.3
ENSG00000284493.2	ENST00000640255.2
ENSG00000284495.2	ENST00000640339.1
ENSG00000284496.2	ENST00000638899.1
ENSG00000284501.2	ENST00000639538.1
ENSG00000284504.2	ENST00000639176.2
ENSG00000284505.1	ENST00000615007.4
ENSG00000284509.1	ENST00000638247.1
ENSG00000284510.2	ENST00000640485.2
ENSG00000284511.3	ENST00000640850.1
ENSG00000284512.1	ENST00000640345.1
ENSG00000284514.2	ENST00000638700.1
ENSG00000284515.1	ENST00000639889.1
ENSG00000284526.3	ENST00000640006.2
ENSG00000284528.1	ENST00000638665.1
ENSG00000284530.2	ENST00000640106.1
ENSG00000284546.2	ENST00000640302.2
ENSG00000284548.3	ENST00000638391.2
ENSG00000284551.2	ENST00000639974.1
ENSG00000284554.2	ENST00000381568.9
ENSG00000284555.3	ENST00000640205.2
ENSG00000284559.2	ENST00000640662.1
ENSG00000284560.3	ENST00000673337.1
ENSG00000284562.3	ENST00000673118.1
ENSG00000284571.3	ENST00000638207.2
ENSG00000284580.3	ENST00000639188.2
ENSG00000284588.3	ENST00000638300.1
ENSG00000284589.1	ENST00000638756.1
ENSG00000284598.2	ENST00000640564.2
ENSG00000284609.2	ENST00000641139.1
ENSG00000284622.2	ENST00000641246.2
ENSG00000284626.1	ENST00000641199.1
ENSG00000284629.1	ENST00000641359.1
ENSG00000284631.2	ENST00000641801.2
ENSG00000284635.2	ENST00000641981.2
ENSG00000284638.2	ENST00000641816.2
ENSG00000284643.1	ENST00000641394.1
ENSG00000284662.2	ENST00000332831.5
ENSG00000284667.1	ENST00000641976.1
ENSG00000284680.3	ENST00000641451.2
ENSG00000284684.1	ENST00000636216.1
ENSG00000284686.1	ENST00000642129.1
ENSG00000284690.3	ENST00000641710.1
ENSG00000284691.1	ENST00000498682.3
ENSG00000284695.1	ENST00000506796.5
ENSG00000284701.1	ENST00000434431.2
ENSG00000284704.1	ENST00000642029.1
ENSG00000284713.2	ENST00000641568.1
ENSG00000284718.1	ENST00000641700.1
ENSG00000284723.2	ENST00000641651.1
ENSG00000284725.1	ENST00000641918.1
ENSG00000284730.2	ENST00000642069.2
ENSG00000284732.1	ENST00000641310.1
ENSG00000284733.2	ENST00000426406.4
ENSG00000284749.2	ENST00000643586.2
ENSG00000284752.3	ENST00000646201.1
ENSG00000284753.2	ENST00000324557.9
ENSG00000284754.2	ENST00000645046.2
ENSG00000284762.1	ENST00000646262.1
ENSG00000284764.2	ENST00000710833.1
ENSG00000284765.2	ENST00000646442.2
ENSG00000284770.2	ENST00000543662.4
ENSG00000284772.1	ENST00000643290.1
ENSG00000284773.1	ENST00000417456.1
ENSG00000284774.2	ENST00000646252.2
ENSG00000284776.1	ENST00000618693.4
ENSG00000284779.3	ENST00000643349.2
ENSG00000284781.1	ENST00000643261.1
ENSG00000284791.2	ENST00000546390.2
ENSG00000284792.2	ENST00000710387.1
ENSG00000284796.3	ENST00000642239.1
ENSG00000284797.2	ENST00000643046.2
