gene_id	transcript_id
FBgn0053322	FBtr0081455
FBgn0053325	FBtr0307515
FBgn0053329	FBtr0300406
FBgn0053333	FBtr0083441
FBgn0053337	FBtr0304612
FBgn0053339	FBtr0303581
FBgn0053340	FBtr0084611
FBgn0053341	FBtr0084613
FBgn0053346	FBtr0302527
FBgn0053348	FBtr0086168
FBgn0053349	FBtr0086169
FBgn0053453	FBtr0086564
FBgn0053454	FBtr0086565
FBgn0053458	FBtr0087085
FBgn0053459	FBtr0089859
FBgn0053460	FBtr0100642
FBgn0053461	FBtr0302528
FBgn0053462	FBtr0087284
FBgn0053463	FBtr0479950
FBgn0053465	FBtr0301048
FBgn0053467	FBtr0339992
FBgn0053468	FBtr0087503
FBgn0053469	FBtr0087504
FBgn0053470	FBtr0303099
FBgn0053474	FBtr0345937
FBgn0053475	FBtr0088318
FBgn0053476	FBtr0088319
FBgn0053477	FBtr0088320
FBgn0053481	FBtr0334408
FBgn0053483	FBtr0303425
FBgn0053489	FBtr0089525
FBgn0053490	FBtr0089526
FBgn0053493	FBtr0089606
FBgn0053494	FBtr0089607
FBgn0053497	FBtr0345926
FBgn0053499	FBtr0475276
FBgn0053500	FBtr0076094
FBgn0053502	FBtr0070055
FBgn0053503	FBtr0089418
FBgn0053505	FBtr0091445
FBgn0053506	FBtr0091446
FBgn0053508	FBtr0091448
FBgn0053509	FBtr0091449
FBgn0053510	FBtr0300360
FBgn0053511	FBtr0346727
FBgn0053512	FBtr0300491
FBgn0053513	FBtr0070288
FBgn0053514	FBtr0091456
FBgn0053516	FBtr0334782
FBgn0053517	FBtr0343169
FBgn0053519	FBtr0113464
FBgn0053523	FBtr0330119
FBgn0053526	FBtr0091489
FBgn0053527	FBtr0305055
FBgn0053530	FBtr0091496
FBgn0053531	FBtr0344770
FBgn0053532	FBtr0091498
FBgn0053533	FBtr0302362
FBgn0053542	FBtr0113465
FBgn0053543	FBtr0309285
FBgn0053544	FBtr0091510
FBgn0053547	FBtr0305016
FBgn0053548	FBtr0345599
FBgn0053552	FBtr0091522
FBgn0053554	FBtr0303293
FBgn0053556	FBtr0113469
FBgn0053557	FBtr0091534
FBgn0053558	FBtr0302578
FBgn0053626	FBtr0290008
FBgn0053627	FBtr0091604
FBgn0053630	FBtr0091607
FBgn0053631	FBtr0091608
FBgn0053632	FBtr0091609
FBgn0053635	FBtr0091612
FBgn0053639	FBtr0302909
FBgn0053640	FBtr0332506
FBgn0053641	FBtr0091618
FBgn0053642	FBtr0091619
FBgn0053643	FBtr0091620
FBgn0053644	FBtr0091621
FBgn0053645	FBtr0473607
FBgn0053647	FBtr0091624
FBgn0053648	FBtr0343696
FBgn0053653	FBtr0307333
FBgn0053654	FBtr0091633
FBgn0053658	FBtr0091637
FBgn0053664	FBtr0302417
FBgn0053665	FBtr0302414
FBgn0053666	FBtr0302415
FBgn0053667	FBtr0302416
FBgn0053668	FBtr0302418
FBgn0053669	FBtr0302419
FBgn0053673	FBtr0307516
FBgn0053679	FBtr0091659
FBgn0053680	FBtr0091660
FBgn0053687	FBtr0345888
FBgn0053688	FBtr0091668
FBgn0053689	FBtr0346809
FBgn0053690	FBtr0479892
FBgn0053696	FBtr0091684
FBgn0053700	FBtr0301069
FBgn0053702	FBtr0091690
FBgn0053703	FBtr0091691
FBgn0053704	FBtr0091692
FBgn0053710	FBtr0091698
FBgn0053721	FBtr0091718
FBgn0053723	FBtr0091721
FBgn0053725	FBtr0091723
FBgn0053752	FBtr0091753
FBgn0053757	FBtr0091758
FBgn0053758	FBtr0091759
FBgn0053764	FBtr0091765
FBgn0053766	FBtr0091767
FBgn0053767	FBtr0091768
FBgn0053768	FBtr0473608
FBgn0053769	FBtr0091770
FBgn0053770	FBtr0290125
FBgn0053771	FBtr0303713
FBgn0053772	FBtr0303714
FBgn0053773	FBtr0091774
FBgn0053774	FBtr0091775
FBgn0053775	FBtr0091776
FBgn0053777	FBtr0091778
FBgn0053783	FBtr0091784
FBgn0053784	FBtr0091785
FBgn0053792	FBtr0332251
FBgn0053795	FBtr0346810
FBgn0053796	FBtr0091800
FBgn0053798	FBtr0091802
FBgn0053801	FBtr0091805
FBgn0053803	FBtr0091807
FBgn0053804	FBtr0091808
FBgn0053806	FBtr0091810
FBgn0053807	FBtr0091811
FBgn0053808	FBtr0091812
FBgn0053809	FBtr0091813
FBgn0053810	FBtr0091814
FBgn0053812	FBtr0091816
FBgn0053813	FBtr0091817
FBgn0053814	FBtr0091818
FBgn0053815	FBtr0091819
FBgn0053816	FBtr0091820
FBgn0053817	FBtr0091821
FBgn0053818	FBtr0091822
FBgn0053819	FBtr0091823
FBgn0053820	FBtr0091824
FBgn0053821	FBtr0091825
FBgn0053822	FBtr0091826
FBgn0053823	FBtr0091827
FBgn0053824	FBtr0091828
FBgn0053825	FBtr0091829
FBgn0053826	FBtr0091830
FBgn0053827	FBtr0091831
FBgn0053828	FBtr0091832
FBgn0053829	FBtr0091833
FBgn0053830	FBtr0091834
FBgn0053831	FBtr0091835
FBgn0053832	FBtr0091836
FBgn0053833	FBtr0091837
FBgn0053834	FBtr0091838
FBgn0053835	FBtr0091839
FBgn0053836	FBtr0091840
FBgn0053837	FBtr0091841
FBgn0053838	FBtr0091842
FBgn0053839	FBtr0091843
FBgn0053840	FBtr0091844
FBgn0053841	FBtr0091845
FBgn0053842	FBtr0091846
FBgn0053843	FBtr0091847
FBgn0053844	FBtr0091848
FBgn0053845	FBtr0091849
FBgn0053846	FBtr0091850
FBgn0053847	FBtr0091851
FBgn0053848	FBtr0091852
FBgn0053849	FBtr0091853
FBgn0053850	FBtr0091854
FBgn0053851	FBtr0091855
FBgn0053852	FBtr0091856
FBgn0053853	FBtr0091857
FBgn0053854	FBtr0091858
FBgn0053855	FBtr0091859
FBgn0053856	FBtr0091860
FBgn0053857	FBtr0091861
FBgn0053858	FBtr0091862
FBgn0053859	FBtr0091863
FBgn0053860	FBtr0091864
FBgn0053861	FBtr0091865
FBgn0053862	FBtr0091866
FBgn0053863	FBtr0091867
FBgn0053864	FBtr0091868
FBgn0053865	FBtr0091869
FBgn0053866	FBtr0091870
FBgn0053868	FBtr0091872
FBgn0053869	FBtr0091873
FBgn0053870	FBtr0091874
FBgn0053871	FBtr0091875
FBgn0053872	FBtr0091876
FBgn0053873	FBtr0091877
FBgn0053874	FBtr0091878
FBgn0053875	FBtr0091879
FBgn0053876	FBtr0091880
FBgn0053877	FBtr0091881
FBgn0053878	FBtr0091882
FBgn0053879	FBtr0091883
FBgn0053880	FBtr0091884
FBgn0053881	FBtr0091885
FBgn0053882	FBtr0091886
FBgn0053883	FBtr0091887
FBgn0053884	FBtr0091888
FBgn0053885	FBtr0091889
FBgn0053886	FBtr0091890
FBgn0053887	FBtr0091891
FBgn0053888	FBtr0091892
FBgn0053889	FBtr0091893
FBgn0053890	FBtr0091894
FBgn0053891	FBtr0091895
FBgn0053892	FBtr0091896
FBgn0053893	FBtr0091897
FBgn0053894	FBtr0091898
FBgn0053895	FBtr0091899
FBgn0053896	FBtr0091900
FBgn0053897	FBtr0091901
FBgn0053898	FBtr0091902
FBgn0053899	FBtr0091903
FBgn0053900	FBtr0091904
FBgn0053901	FBtr0091905
FBgn0053902	FBtr0091906
FBgn0053903	FBtr0091907
FBgn0053904	FBtr0091908
FBgn0053905	FBtr0091909
FBgn0053906	FBtr0091910
FBgn0053907	FBtr0091911
FBgn0053908	FBtr0091912
FBgn0053909	FBtr0091913
FBgn0053910	FBtr0091914
FBgn0053912	FBtr0091916
FBgn0053914	FBtr0307215
FBgn0053919	FBtr0091923
FBgn0053920	FBtr0091924
FBgn0053922	FBtr0091926
FBgn0053923	FBtr0343846
FBgn0053926	FBtr0344978
FBgn0053927	FBtr0091931
FBgn0053928	FBtr0091932
FBgn0053958	FBtr0099994
FBgn0053964	FBtr0100005
FBgn0053965	FBtr0100006
FBgn0053966	FBtr0100007
FBgn0053969	FBtr0100010
FBgn0053970	FBtr0346107
FBgn0053971	FBtr0100014
FBgn0053977	FBtr0100020
FBgn0053978	FBtr0308251
FBgn0053983	FBtr0100028
FBgn0053985	FBtr0100030
FBgn0053986	FBtr0305542
FBgn0053988	FBtr0100033
FBgn0053993	FBtr0100046
FBgn0053995	FBtr0100048
FBgn0053998	FBtr0100053
FBgn0054001	FBtr0300947
FBgn0054002	FBtr0302155
FBgn0054003	FBtr0100058
FBgn0054005	FBtr0300216
FBgn0054007	FBtr0339235
FBgn0054008	FBtr0100063
FBgn0054010	FBtr0100065
FBgn0054011	FBtr0343391
FBgn0054012	FBtr0100067
FBgn0054015	FBtr0100070
FBgn0054021	FBtr0100076
FBgn0054025	FBtr0290083
FBgn0054026	FBtr0100081
FBgn0054027	FBtr0100082
FBgn0054028	FBtr0100083
FBgn0054029	FBtr0100084
FBgn0054030	FBtr0100085
FBgn0054031	FBtr0308948
FBgn0054033	FBtr0100088
FBgn0054034	FBtr0300407
FBgn0054038	FBtr0299878
FBgn0054039	FBtr0301014
FBgn0054040	FBtr0100095
FBgn0054041	FBtr0332435
FBgn0054043	FBtr0300408
FBgn0054045	FBtr0302390
FBgn0054049	FBtr0302372
FBgn0054051	FBtr0100106
FBgn0054054	FBtr0100109
FBgn0054056	FBtr0100833
FBgn0054057	FBtr0100834
FBgn0058002	FBtr0339924
FBgn0058006	FBtr0111230
FBgn0058045	FBtr0111163
FBgn0058064	FBtr0301808
FBgn0058160	FBtr0301804
FBgn0058191	FBtr0113824
FBgn0058198	FBtr0301809
FBgn0058263	FBtr0301781
FBgn0058298	FBtr0111169
FBgn0058439	FBtr0111232
FBgn0058470	FBtr0111152
FBgn0060296	FBtr0072417
FBgn0061196	FBtr0479779
FBgn0061197	FBtr0089669
FBgn0061198	FBtr0072194
FBgn0061200	FBtr0340158
FBgn0061209	FBtr0085927
FBgn0061356	FBtr0100230
FBgn0061359	FBtr0333102
FBgn0061360	FBtr0091651
FBgn0061361	FBtr0091787
FBgn0061362	FBtr0091786
FBgn0061435	FBtr0473596
FBgn0061469	FBtr0076186
FBgn0061476	FBtr0085777
FBgn0061492	FBtr0301447
FBgn0061515	FBtr0075783
FBgn0062411	FBtr0085749
FBgn0062412	FBtr0081835
FBgn0062413	FBtr0308594
FBgn0062440	FBtr0086781
FBgn0062442	FBtr0085405
FBgn0062449	FBtr0345619
FBgn0062517	FBtr0072928
FBgn0062565	FBtr0070003
FBgn0062978	FBtr0303445
FBgn0063261	FBtr0083346
FBgn0063368	FBtr0113776
FBgn0063485	FBtr0100145
FBgn0063491	FBtr0086677
FBgn0063492	FBtr0345798
FBgn0063493	FBtr0086675
FBgn0063494	FBtr0086674
FBgn0063495	FBtr0086673
FBgn0063496	FBtr0086672
FBgn0063497	FBtr0086671
FBgn0063498	FBtr0086670
FBgn0063499	FBtr0086726
FBgn0063649	FBtr0113477
FBgn0063667	FBtr0273416
FBgn0063670	FBtr0113841
FBgn0063923	FBtr0100224
FBgn0064115	FBtr0091626
FBgn0064116	FBtr0091702
FBgn0064117	FBtr0091703
FBgn0064119	FBtr0301700
FBgn0064126	FBtr0091719
FBgn0064225	FBtr0332633
FBgn0064227	FBtr0073154
FBgn0064237	FBtr0086668
FBgn0064766	FBtr0076165
FBgn0064912	FBtr0300075
FBgn0065032	FBtr0074410
FBgn0065035	FBtr0074168
FBgn0065108	FBtr0100832
FBgn0065109	FBtr0100831
FBgn0065110	FBtr0100097
FBgn0066084	FBtr0100231
FBgn0066101	FBtr0301470
FBgn0066114	FBtr0070644
FBgn0066292	FBtr0332945
FBgn0066293	FBtr0086192
FBgn0066303	FBtr0346041
FBgn0066304	FBtr0091935
FBgn0066365	FBtr0073342
FBgn0067052	FBtr0071490
FBgn0067102	FBtr0071755
FBgn0067311	FBtr0081454
FBgn0067312	FBtr0081453
FBgn0067317	FBtr0347600
FBgn0067622	FBtr0331643
FBgn0067628	FBtr0082998
FBgn0067629	FBtr0082999
FBgn0067779	FBtr0306539
FBgn0067782	FBtr0090034
FBgn0067783	FBtr0089482
FBgn0067861	FBtr0089604
FBgn0067864	FBtr0072781
FBgn0067903	FBtr0091694
FBgn0067905	FBtr0100038
FBgn0069056	FBtr0308585
FBgn0069242	FBtr0082098
FBgn0069354	FBtr0080184
FBgn0069913	FBtr0301624
FBgn0069923	FBtr0301812
FBgn0069938	FBtr0111194
FBgn0069969	FBtr0344186
FBgn0069973	FBtr0111189
FBgn0082582	FBtr0306686
FBgn0082585	FBtr0088146
FBgn0082598	FBtr0076849
FBgn0082831	FBtr0304744
FBgn0083068	FBtr0347287
FBgn0083141	FBtr0335485
FBgn0083167	FBtr0071449
FBgn0083228	FBtr0333321
FBgn0083936	FBtr0110768
FBgn0083938	FBtr0110769
FBgn0083940	FBtr0343017
FBgn0083941	FBtr0110784
FBgn0083942	FBtr0343134
FBgn0083943	FBtr0110787
FBgn0083945	FBtr0300423
FBgn0083946	FBtr0110797
FBgn0083949	FBtr0110806
FBgn0083950	FBtr0110808
FBgn0083951	FBtr0110813
FBgn0083952	FBtr0110816
FBgn0083953	FBtr0110817
FBgn0083956	FBtr0343018
FBgn0083960	FBtr0110838
FBgn0083961	FBtr0110839
FBgn0083962	FBtr0329975
FBgn0083963	FBtr0333927
FBgn0083965	FBtr0110870
FBgn0083966	FBtr0110871
FBgn0083967	FBtr0110878
FBgn0083968	FBtr0110879
FBgn0083969	FBtr0301073
FBgn0083970	FBtr0110894
FBgn0083971	FBtr0330121
FBgn0083972	FBtr0110944
FBgn0083973	FBtr0303249
FBgn0083974	FBtr0110954
FBgn0083975	FBtr0479780
FBgn0083976	FBtr0110975
FBgn0083977	FBtr0301076
FBgn0083978	FBtr0110982
FBgn0083979	FBtr0113487
FBgn0083981	FBtr0331160
FBgn0083983	FBtr0111011
FBgn0083984	FBtr0301007
FBgn0083985	FBtr0113489
FBgn0083986	FBtr0301004
FBgn0083991	FBtr0111047
FBgn0083992	FBtr0344094
FBgn0084001	FBtr0332200
FBgn0085188	FBtr0112350
FBgn0085190	FBtr0301006
FBgn0085191	FBtr0302420
FBgn0085192	FBtr0112354
FBgn0085193	FBtr0112355
FBgn0085194	FBtr0112356
FBgn0085195	FBtr0343708
FBgn0085196	FBtr0112358
FBgn0085197	FBtr0112359
FBgn0085198	FBtr0112360
FBgn0085199	FBtr0112361
FBgn0085200	FBtr0305066
FBgn0085201	FBtr0112363
FBgn0085202	FBtr0112364
FBgn0085203	FBtr0112365
FBgn0085204	FBtr0112366
FBgn0085205	FBtr0112367
FBgn0085206	FBtr0112368
FBgn0085207	FBtr0112369
FBgn0085208	FBtr0344625
FBgn0085209	FBtr0300048
FBgn0085210	FBtr0112374
FBgn0085211	FBtr0112375
FBgn0085212	FBtr0112376
FBgn0085213	FBtr0112377
FBgn0085214	FBtr0112378
FBgn0085217	FBtr0112381
FBgn0085218	FBtr0112382
FBgn0085219	FBtr0112383
FBgn0085220	FBtr0340071
FBgn0085222	FBtr0345622
FBgn0085223	FBtr0340218
FBgn0085224	FBtr0112388
FBgn0085225	FBtr0112389
FBgn0085227	FBtr0112391
FBgn0085228	FBtr0112392
FBgn0085229	FBtr0112393
FBgn0085230	FBtr0112394
FBgn0085231	FBtr0112395
FBgn0085232	FBtr0112396
FBgn0085233	FBtr0112397
FBgn0085234	FBtr0112398
FBgn0085235	FBtr0112399
FBgn0085236	FBtr0112400
FBgn0085237	FBtr0112401
FBgn0085239	FBtr0112403
FBgn0085240	FBtr0112404
FBgn0085241	FBtr0112405
FBgn0085242	FBtr0112406
FBgn0085243	FBtr0112407
FBgn0085244	FBtr0112408
FBgn0085245	FBtr0339118
FBgn0085246	FBtr0112410
FBgn0085248	FBtr0339309
FBgn0085249	FBtr0112413
FBgn0085250	FBtr0299834
FBgn0085252	FBtr0112416
FBgn0085253	FBtr0112417
FBgn0085254	FBtr0112418
FBgn0085256	FBtr0112420
FBgn0085257	FBtr0112421
FBgn0085259	FBtr0112423
FBgn0085260	FBtr0344887
FBgn0085261	FBtr0112426
FBgn0085263	FBtr0473609
FBgn0085264	FBtr0300636
FBgn0085265	FBtr0345938
FBgn0085267	FBtr0112432
FBgn0085271	FBtr0300028
FBgn0085273	FBtr0333033
FBgn0085274	FBtr0302580
FBgn0085276	FBtr0112441
FBgn0085277	FBtr0112442
FBgn0085279	FBtr0346594
FBgn0085280	FBtr0301012
FBgn0085282	FBtr0112447
FBgn0085284	FBtr0112449
FBgn0085285	FBtr0302318
FBgn0085287	FBtr0112452
FBgn0085288	FBtr0300030
FBgn0085289	FBtr0333482
FBgn0085290	FBtr0112456
FBgn0085292	FBtr0112458
FBgn0085294	FBtr0331459
FBgn0085295	FBtr0112461
FBgn0085296	FBtr0112462
FBgn0085297	FBtr0112463
FBgn0085298	FBtr0112464
FBgn0085300	FBtr0112466
FBgn0085302	FBtr0112468
FBgn0085303	FBtr0112469
FBgn0085305	FBtr0332436
FBgn0085306	FBtr0332160
FBgn0085307	FBtr0112473
FBgn0085308	FBtr0333932
FBgn0085309	FBtr0112476
FBgn0085310	FBtr0112477
FBgn0085311	FBtr0347115
FBgn0085312	FBtr0112479
FBgn0085313	FBtr0112480
FBgn0085315	FBtr0112482
FBgn0085316	FBtr0112483
FBgn0085317	FBtr0300623
FBgn0085318	FBtr0307053
FBgn0085319	FBtr0299531
FBgn0085320	FBtr0112487
FBgn0085321	FBtr0112488
FBgn0085322	FBtr0112489
FBgn0085324	FBtr0112491
FBgn0085325	FBtr0112492
FBgn0085326	FBtr0112493
FBgn0085327	FBtr0112494
FBgn0085328	FBtr0112495
FBgn0085329	FBtr0112496
FBgn0085330	FBtr0112497
FBgn0085331	FBtr0301078
FBgn0085332	FBtr0473610
FBgn0085334	FBtr0112501
FBgn0085336	FBtr0301079
FBgn0085337	FBtr0445441
FBgn0085339	FBtr0347411
FBgn0085341	FBtr0112510
FBgn0085342	FBtr0112511
FBgn0085343	FBtr0112512
FBgn0085344	FBtr0300287
FBgn0085345	FBtr0112514
FBgn0085346	FBtr0112516
FBgn0085350	FBtr0112523
FBgn0085351	FBtr0112524
FBgn0085352	FBtr0112525
FBgn0085353	FBtr0112526
FBgn0085354	FBtr0112527
FBgn0085356	FBtr0112529
FBgn0085357	FBtr0112530
FBgn0085358	FBtr0112531
FBgn0085359	FBtr0112532
FBgn0085360	FBtr0343165
FBgn0085361	FBtr0112534
FBgn0085362	FBtr0347302
FBgn0085366	FBtr0112539
FBgn0085367	FBtr0303204
FBgn0085369	FBtr0302391
FBgn0085370	FBtr0112544
FBgn0085371	FBtr0344834
FBgn0085374	FBtr0112553
FBgn0085376	FBtr0479758
FBgn0085377	FBtr0112557
FBgn0085380	FBtr0329978
FBgn0085382	FBtr0339321
FBgn0085383	FBtr0344296
FBgn0085384	FBtr0306735
FBgn0085385	FBtr0479874
FBgn0085386	FBtr0474144
FBgn0085387	FBtr0112569
FBgn0085390	FBtr0308589
FBgn0085391	FBtr0344217
FBgn0085395	FBtr0308029
FBgn0085396	FBtr0112592
FBgn0085397	FBtr0479817
FBgn0085398	FBtr0112594
FBgn0085399	FBtr0299544
FBgn0085400	FBtr0330239
FBgn0085404	FBtr0337071
FBgn0085405	FBtr0112608
FBgn0085407	FBtr0112611
FBgn0085408	FBtr0112614
FBgn0085409	FBtr0329979
FBgn0085410	FBtr0112619
FBgn0085411	FBtr0112620
FBgn0085412	FBtr0329899
FBgn0085413	FBtr0304920
FBgn0085414	FBtr0300553
FBgn0085415	FBtr0345644
FBgn0085417	FBtr0301081
FBgn0085419	FBtr0340386
FBgn0085420	FBtr0333611
FBgn0085421	FBtr0329849
FBgn0085422	FBtr0340590
FBgn0085423	FBtr0306333
FBgn0085424	FBtr0112642
FBgn0085425	FBtr0112645
FBgn0085426	FBtr0342882
FBgn0085427	FBtr0303892
FBgn0085428	FBtr0345379
FBgn0085430	FBtr0474175
FBgn0085431	FBtr0112654
FBgn0085432	FBtr0112657
FBgn0085433	FBtr0112667
FBgn0085434	FBtr0330240
FBgn0085436	FBtr0339394
FBgn0085437	FBtr0343025
FBgn0085438	FBtr0331694
FBgn0085440	FBtr0340300
FBgn0085442	FBtr0301847
FBgn0085443	FBtr0310439
FBgn0085444	FBtr0112691
FBgn0085446	FBtr0336675
FBgn0085447	FBtr0330123
FBgn0085450	FBtr0112719
FBgn0085451	FBtr0310440
FBgn0085452	FBtr0301854
FBgn0085453	FBtr0112725
FBgn0085454	FBtr0112726
FBgn0085455	FBtr0112727
FBgn0085456	FBtr0303231
FBgn0085457	FBtr0473611
FBgn0085458	FBtr0112730
FBgn0085459	FBtr0112731
FBgn0085460	FBtr0112732
FBgn0085461	FBtr0112733
FBgn0085462	FBtr0112734
FBgn0085464	FBtr0112736
FBgn0085465	FBtr0112737
FBgn0085466	FBtr0112738
FBgn0085468	FBtr0112741
FBgn0085470	FBtr0112744
FBgn0085471	FBtr0112746
FBgn0085472	FBtr0112747
FBgn0085473	FBtr0112748
FBgn0085474	FBtr0112749
FBgn0085475	FBtr0112750
FBgn0085476	FBtr0331203
FBgn0085477	FBtr0112752
FBgn0085478	FBtr0331304
FBgn0085479	FBtr0112756
FBgn0085480	FBtr0479781
FBgn0085481	FBtr0345809
FBgn0085482	FBtr0299518
FBgn0085483	FBtr0112760
FBgn0085484	FBtr0112761
FBgn0085485	FBtr0112762
FBgn0085486	FBtr0345621
FBgn0085487	FBtr0112764
FBgn0085488	FBtr0112765
FBgn0085489	FBtr0112766
FBgn0085491	FBtr0112768
FBgn0085506	FBtr0302344
FBgn0085512	FBtr0310523
FBgn0085521	FBtr0346695
FBgn0085569	FBtr0301782
FBgn0085599	FBtr0343638
FBgn0085638	FBtr0301790
FBgn0085692	FBtr0347010
FBgn0085693	FBtr0114142
FBgn0085736	FBtr0302233
FBgn0086129	FBtr0072249
FBgn0086130	FBtr0078009
FBgn0086134	FBtr0082590
FBgn0086251	FBtr0333085
FBgn0086253	FBtr0084320
FBgn0086254	FBtr0076138
FBgn0086265	FBtr0333227
FBgn0086266	FBtr0079240
FBgn0086346	FBtr0085241
FBgn0086347	FBtr0080035
FBgn0086348	FBtr0076623
FBgn0086350	FBtr0087014
FBgn0086355	FBtr0085582
FBgn0086356	FBtr0087641
FBgn0086357	FBtr0345753
FBgn0086358	FBtr0086516
FBgn0086359	FBtr0082181
FBgn0086361	FBtr0085444
FBgn0086362	FBtr0330079
FBgn0086365	FBtr0084598
FBgn0086367	FBtr0071335
FBgn0086368	FBtr0070139
FBgn0086370	FBtr0083255
FBgn0086371	FBtr0082772
FBgn0086372	FBtr0302184
FBgn0086378	FBtr0301810
FBgn0086384	FBtr0345992
FBgn0086408	FBtr0113110
FBgn0086442	FBtr0336840
FBgn0086443	FBtr0332578
FBgn0086444	FBtr0081163
FBgn0086445	FBtr0081156
FBgn0086446	FBtr0081157
FBgn0086447	FBtr0336628
FBgn0086448	FBtr0307175
FBgn0086450	FBtr0071338
FBgn0086451	FBtr0079343
FBgn0086472	FBtr0082369
FBgn0086519	FBtr0088183
FBgn0086532	FBtr0087729
FBgn0086558	FBtr0070933
FBgn0086604	FBtr0112775
FBgn0086605	FBtr0078949
FBgn0086608	FBtr0308807
FBgn0086610	FBtr0113461
FBgn0086611	FBtr0077061
FBgn0086613	FBtr0083771
FBgn0086655	FBtr0114365
FBgn0086656	FBtr0088623
FBgn0086657	FBtr0081390
FBgn0086673	FBtr0331621
FBgn0086674	FBtr0330399
FBgn0086675	FBtr0481633
FBgn0086676	FBtr0089590
FBgn0086677	FBtr0333065
FBgn0086679	FBtr0347577
FBgn0086680	FBtr0346999
FBgn0086681	FBtr0305341
FBgn0086683	FBtr0111239
FBgn0086686	FBtr0304678
FBgn0086687	FBtr0082629
FBgn0086690	FBtr0305979
FBgn0086691	FBtr0332376
FBgn0086693	FBtr0070969
FBgn0086694	FBtr0344538
FBgn0086695	FBtr0347559
FBgn0086698	FBtr0333544
FBgn0086704	FBtr0085782
FBgn0086706	FBtr0076557
FBgn0086707	FBtr0081088
FBgn0086708	FBtr0113425
FBgn0086710	FBtr0302491
FBgn0086711	FBtr0080676
FBgn0086712	FBtr0088090
FBgn0086757	FBtr0087666
FBgn0086758	FBtr0303934
FBgn0086768	FBtr0078758
FBgn0086778	FBtr0301835
FBgn0086779	FBtr0301617
FBgn0086782	FBtr0074802
FBgn0086784	FBtr0301639
FBgn0086785	FBtr0075818
FBgn0086855	FBtr0300804
FBgn0086856	FBtr0078128
FBgn0086895	FBtr0087518
FBgn0086898	FBtr0088250
FBgn0086900	FBtr0112465
FBgn0086904	FBtr0087859
FBgn0086906	FBtr0332674
FBgn0086907	FBtr0335141
FBgn0086908	FBtr0112777
FBgn0086909	FBtr0081092
FBgn0086912	FBtr0078139
FBgn0086913	FBtr0301529
FBgn0086915	FBtr0078270
FBgn0086916	FBtr0334063
FBgn0086917	FBtr0300207
FBgn0087002	FBtr0345297
FBgn0087005	FBtr0078825
FBgn0087007	FBtr0273422
FBgn0087008	FBtr0334279
FBgn0087011	FBtr0114111
FBgn0087012	FBtr0078855
FBgn0087013	FBtr0078860
FBgn0087021	FBtr0082690
FBgn0087035	FBtr0075560
FBgn0087039	FBtr0076707
FBgn0087040	FBtr0076393
FBgn0087041	FBtr0273183
FBgn0243486	FBtr0340228
FBgn0243511	FBtr0083829
FBgn0243512	FBtr0081792
FBgn0243513	FBtr0077666
FBgn0243514	FBtr0310079
FBgn0243516	FBtr0113104
FBgn0243586	FBtr0085036
FBgn0250732	FBtr0334671
FBgn0250746	FBtr0078806
FBgn0250753	FBtr0078746
FBgn0250754	FBtr0290134
FBgn0250755	FBtr0290135
FBgn0250757	FBtr0290139
FBgn0250785	FBtr0089947
FBgn0250786	FBtr0305980
FBgn0250788	FBtr0334404
FBgn0250789	FBtr0332878
FBgn0250791	FBtr0074840
FBgn0250814	FBtr0331557
FBgn0250815	FBtr0077040
FBgn0250816	FBtr0299880
FBgn0250819	FBtr0091472
FBgn0250820	FBtr0113259
FBgn0250821	FBtr0078981
FBgn0250822	FBtr0112415
FBgn0250823	FBtr0330041
FBgn0250824	FBtr0300632
FBgn0250825	FBtr0112435
FBgn0250826	FBtr0112351
FBgn0250827	FBtr0112411
FBgn0250830	FBtr0329829
FBgn0250831	FBtr0110770
FBgn0250832	FBtr0089608
FBgn0250833	FBtr0112767
FBgn0250834	FBtr0080673
FBgn0250835	FBtr0335172
FBgn0250836	FBtr0076914
FBgn0250837	FBtr0080157
FBgn0250838	FBtr0072031
FBgn0250839	FBtr0335404
FBgn0250841	FBtr0077803
FBgn0250842	FBtr0302939
FBgn0250843	FBtr0079948
FBgn0250844	FBtr0080662
FBgn0250845	FBtr0081604
FBgn0250846	FBtr0301286
FBgn0250847	FBtr0346459
FBgn0250848	FBtr0075766
FBgn0250849	FBtr0076933
FBgn0250850	FBtr0086252
FBgn0250851	FBtr0329953
FBgn0250862	FBtr0073722
FBgn0250867	FBtr0290305
FBgn0250868	FBtr0290307
FBgn0250869	FBtr0330208
FBgn0250871	FBtr0073594
FBgn0250874	FBtr0070497
FBgn0250903	FBtr0336885
FBgn0250904	FBtr0112735
FBgn0250906	FBtr0330718
FBgn0250907	FBtr0111127
FBgn0250908	FBtr0290328
FBgn0250910	FBtr0290334
FBgn0250911	FBtr0290341
FBgn0259098	FBtr0299508
FBgn0259099	FBtr0331181
FBgn0259101	FBtr0332384
FBgn0259108	FBtr0112628
FBgn0259110	FBtr0340310
FBgn0259111	FBtr0299539
FBgn0259113	FBtr0084115
FBgn0259139	FBtr0089917
FBgn0259140	FBtr0332131
FBgn0259143	FBtr0299558
FBgn0259145	FBtr0474145
FBgn0259146	FBtr0334898
FBgn0259148	FBtr0302430
FBgn0259149	FBtr0299596
FBgn0259150	FBtr0346834
FBgn0259151	FBtr0299599
FBgn0259152	FBtr0301277
FBgn0259162	FBtr0332385
